CHD8	2.0400000000000002e-10
SCN2A	8.35e-10
SYNGAP1	8.179999999999999e-08
ARID1B	1e-06
GRIN2B	2.11e-06
DYRK1A	3.92e-06
ADNP	2.0300000000000002e-05
SUV420H1	6.04e-05
POGZ	0.00011507200000000001
DSCAM	0.000171226
TBR1	0.000242327
KDM5B	0.00030891
CHD2	0.000577999
PTEN	0.000948333
ANK2	0.0014326120000000002
ZC3H4	0.002197256
FOXP1	0.0039799909999999996
WAC	0.006443259000000001
MYT1L	0.009245221999999999
KDM6B	0.012260811000000002
KATNAL2	0.015104036999999999
CUL3	0.017790178
ASH1L	0.020784863
SPAST	0.024122618999999998
DNMT3A	0.027199145
BCL11A	0.030149971
SLC6A1	0.033318838999999996
TCF7L2	0.037065229
ILF2	0.040874322000000005
SARM1	0.044894700999999995
GIGYF1	0.049169355
PHF2	0.053212928
SCARA3	0.060734659
ZNF366	0.064497442
MBD5	0.068199379
IRF2BPL	0.071804057
NCKAP1	0.075540839
CACNA2D3	0.085791145
TNRC6B	0.089238676
TRIO	0.09258467699999999
GABRB3	0.09590751800000001
ACHE	0.099214546
ASXL3	0.102388134
INTS6	0.10548763800000001
KDM4B	0.108616542
MYO9B	0.111697752
ETFB	0.114824955
DIP2A	0.118107575
CCIN	0.121491954
APH1A	0.124756796
PTK7	0.128008768
P2RX5	0.13127441
MLANA	0.134491305
WDFY3	0.13762397
SETD5	0.14069542300000001
TSPAN4	0.143766071
PRKAR1B	0.146757519
RBM48	0.149690283
TMEM39B	0.152714321
OR52M1	0.155691974
CSNK1E	0.15858915699999998
ARHGAP5	0.161529561
SMARCA4	0.164428637
FBXO18	0.16725061900000002
NR3C2	0.170084753
IL17RA	0.17558334
WNT7B	0.178284544
KLHL14	0.181071122
MYH10	0.18382258899999998
MFRP	0.18668011199999998
TBL1XR1	0.18961736399999998
NAA15	0.192479509
BRSK2	0.195268794
COBL	0.19805357199999998
ANKRD11	0.200775412
SPARCL1	0.203461621
PSMD12	0.206124997
CTCF	0.211289957
GIMAP8	0.213786335
PCDHA13	0.216301235
RFX7	0.218766252
FAM168B	0.221210215
SIX2	0.223611438
ERBB2IP	0.226005767
MED13L	0.228406849
MEMO1	0.230776805
RANBP17	0.23312253300000002
SPAG9	0.235431688
NFKBIL1	0.237710263
RNF146	0.23994543899999998
NUAK1	0.242170357
ZNF490	0.244455775
FBXO11	0.24669668100000003
RAI1	0.248921328
KAT2B	0.251117696
STAM	0.253319505
NINL	0.255527682
TCF3	0.25769915600000004
PRPF39	0.259955655
ATP1B1	0.26218320000000006
NUDT17	0.264368748
TLK2	0.26651709
SUCLG2	0.268629181
KCNQ2	0.270755366
ZNF559	0.275057867
JPH3	0.277186431
PCOLCE	0.27927818
OR2T10	0.281336443
DPP3	0.28335985199999997
KRT34	0.285404248
PLEKHA8	0.28744946600000004
GRIA2	0.289475331
MUC21	0.293501498
LEO1	0.295490214
QRICH1	0.297447109
PLA1A	0.299377856
SCUBE1	0.301282445
DOCK5	0.303167278
KRBA2	0.30502298899999997
RAB2A	0.306859439
KLHDC10	0.308667801
PPM1D	0.310453863
JUP	0.312215905
TCTE3	0.31397413
LRRC14	0.315716394
GGNBP2	0.317437758
SMURF1	0.319136338
UTP6	0.320815922
SPATA6L	0.32247200800000003
CAPN12	0.324123163
SCN1A	0.325760297
GRIA1	0.327376879
MTMR12	0.330575619
FAM200B	0.332153623
AHDC1	0.333767438
HAPLN3	0.335375904
CSTF2T	0.336996223
TANC2	0.33861033799999996
ZC3H11A	0.34020894100000004
USP45	0.34178991200000003
RUNDC1	0.34335935100000003
KLC1	0.344914154
MTUS1	0.346457836
URB1	0.347984377
TAF4	0.349492769
CCT6B	0.350988233
C16ORF13	0.35247174
WNT9A	0.353973105
KIRREL3	0.355458738
AXL	0.356934694
SLCO1B3	0.35839348
NRG4	0.35983961700000006
PSD3	0.362723171
ATP1A1	0.364166129
SRGAP3	0.36560920700000005
IL27	0.367045005
TNPO3	0.36846723600000003
STMN4	0.36988478700000005
RAD21L1	0.371289004
SRPK2	0.37267727100000003
DBX2	0.374059869
RNF38	0.375427964
CYP27C1	0.376780495
TRIP12	0.378123506
CDC23	0.379452443
PLCD4	0.380790784
OVOL1	0.383445446
SPON2	0.38476690399999997
RIMS1	0.387376534
PTMS	0.388664633
CHD1	0.38995308799999995
ZNF853	0.391227875
CA3	0.39248887
MYOC	0.393748563
IFNA10	0.394998888
C21ORF2	0.396238838
WHSC1	0.39747342399999996
GRID2IP	0.39870203200000004
UBB	0.399918414
OR51A2	0.40112223
NKIRAS2	0.402314468
NRXN1	0.403503365
BST2	0.404686431
SSR2	0.405861036
PPP2R5D	0.40702386799999996
STAU2	0.408180004
STARD10	0.409325014
TUSC1	0.41045968
CYBRD1	0.41159442
SDCCAG3	0.41273039200000006
FAM8A1	0.413861724
RIPPLY1	0.414982494
RAPGEF4	0.41610371
ECE1	0.418317271
VSIG4	0.419412247
CSDE1	0.420500837
RGS2	0.42157972299999996
PLVAP	0.42264883700000005
NFIB	0.42370901899999996
RGMA	0.424761336
SNTG1	0.42580994200000005
FREM3	0.426853451
LRRTM2	0.42788973799999996
AGAP2	0.428921622
SLC25A39	0.42994445
ZFAND5	0.430963055
ARHGAP30	0.431981585
FCRL6	0.43299276299999995
IFI44L	0.433996536
PHF7	0.434994493
PINK1	0.435993608
DOT1L	0.436988325
FOXG1	0.43798434399999997
MPP6	0.43898548600000004
ELAVL2	0.43998117700000006
C11ORF24	0.44097407
POTEH	0.44196117100000004
SLC25A6	0.44391522899999997
HCN3	0.44488838
NR2F1	0.44585910700000003
BRWD1	0.44682159200000005
DVL3	0.44777643200000006
GLTSCR2	0.448725272
PRSS38	0.44966728
SHANK3	0.450604096
TGM1	0.45153477799999997
ETV2	0.45246085
OR1D2	0.45338199999999995
PLA2G16	0.454297505
GABRB1	0.455211708
SPDYC	0.456120155
MTHFS	0.45702158600000004
HOXD1	0.457919284
C11ORF30	0.458811643
TM4SF19	0.459697125
LYPD4	0.460575991
PLEKHO1	0.46145414700000004
TNFRSF8	0.463202641
CMPK2	0.464072118
RPL12	0.464939499
CCPG1	0.46580021
ZNF774	0.46665631799999996
MFSD3	0.467505946
MYO1E	0.468351267
SPP2	0.469193615
BTRC	0.470036258
STARD9	0.470874082
MLH1	0.47170717100000004
BTBD9	0.472534015
PAX5	0.47335599700000003
CC2D1A	0.474177567
B4GALNT1	0.47499353200000005
KBTBD4	0.475805814
ABR	0.476614934
SCAMP2	0.477420075
CCDC87	0.47822244799999997
NACC1	0.479019531
MSL2	0.479815424
SH2B1	0.481396936
DPYSL2	0.482179884
PRB4	0.48295913100000004
IL3	0.483733745
NTNG1	0.484503949
NCOA6	0.485271816
RABEP1	0.48603485799999996
LARP4B	0.48679281399999996
PTPRM	0.487548376
TOR1AIP2	0.488298905
TFAP2C	0.489046279
UBN2	0.489790381
ASAH2	0.490529327
CDC42BPB	0.491266091
ARHGAP44	0.4919983
ERI1	0.49272920299999995
KCNS3	0.49345586700000005
SMARCE1	0.494178912
FLRT2	0.494906274
ADCY9	0.495629065
LTN1	0.496347825
OLFM3	0.49706189100000003
LRRC4	0.49777155700000003
TBX21	0.49848233200000003
PBX1	0.499890968
ZWILCH	0.500589437
PRKCA	0.501288573
PDCD1	0.501988485
PHF21A	0.502687149
USP15	0.503383186
LRFN2	0.50407794
MGRN1	0.504770533
FAM180B	0.5054633860000001
CBX4	0.506152655
TROVE2	0.506838834
LRRFIP1	0.5075206520000001
SUFU	0.508200014
FERMT1	0.508875136
APBB1	0.509549234
MBNL1	0.5102205470000001
CPD	0.510888715
SLC2A7	0.51155503
MUC12	0.512223151
LRIT2	0.512887306
ASB4	0.513547423
BIRC3	0.514204662
C4ORF36	0.514857931
XKR6	0.515513491
CELF4	0.516167542
SYT1	0.516817969
LCE1B	0.517464825
ZMYND11	0.518110243
NMT1	0.518757481
PIGZ	0.519400824
KDM1B	0.520043283
BTBD6	0.520686752
IFI30	0.5219659520000001
ST3GAL6	0.522600876
OR10Z1	0.523233547
REXO1	0.523862619
KDM3A	0.5244887020000001
LDB1	0.5251115820000001
PCSK2	0.5257325279999999
NFIA	0.526352659
SKI	0.5269714910000001
ABI2	0.527592036
PLA2G7	0.528211374
ADCY5	0.528828002
SPRED2	0.529441194
HIST1H2AE	0.530053373
MIB1	0.5306642420000001
MPHOSPH8	0.531273439
ASB17	0.531879227
NEDD9	0.532482391
KLB	0.53308458
MORC3	0.533688879
